7,-10,6,-9,6,-7,4,-5,3,-3,1,-1,-1,1,-2,2,-4,4,-6,6,-7,7,-8,8,-10,0,0,9,-11,9,-11,8,-10,8,-10,6,-8,5,-7,3,-5,1,-3,0,-1,-2,0,-4,2,-6,3,-7,5,-9,6,-10,7,-10,8,-11,8,-11,8,-11,8,-10,7,-9,7,-7,6,-5,4,-3,3,-1,2,1,1,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4922,68:dd:b7:b0:aa:3f,-29,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,240919580,0,84,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,8,-5,6,-3,4,-2,2,0,0,2,-2,5,-4,6,-5,8,-7,9,-8,10,-8,11,-9,11,-9,11,-8,10,-7,9,-7,8,-6,6,-4,4,-3,2,-2,0,0,-2,1,-5,2,-7,3,-9,4,-11,4,-13,0,0,5,-14,5,-14,5,-13,4,-12,3,-11,2,-9,1,-6,0,-4,-1,-1,-2,1,-3,4,-3,6,-4,7,-5,9,-5,11,-6,12,-6,12,-6,13,-5,12,-5,11,-4,10,-3,8,-2,6,-1,4,0,2,1,-1,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4923,68:dd:b7:b0:aa:3f,-29,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,240920095,0,67,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,2,-12,3,-13,4,-14,4,-14,5,-14,4,-13,4,-12,4,-11,3,-9,3,-6,2,-4,2,-1,1,2,0,4,0,7,0,9,0,10,0,12,-1,13,0,13,0,13,0,13,0,12,0,10,0,8,0,6,0,0,-1,1,-1,-3,-1,-6,-2,-8,-2,-10,-2,-12,-2,-13,-3,-14,-3,-14,-4,-14,-4,-13,-3,-12,-3,-10,-3,-8,-3,-7,-3,-4,-2,-1,-2,1,-1,4,-1,6,0,9,-1,11,0,12,0,12,0,12,0,11,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4924,68:dd:b7:b0:aa:3f,-29,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,240993287,0,84,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,-4,-9,-3,-7,-1,-5,0,-2,1,0,3,3,4,5,5,7,5,9,7,10,7,11,7,12,7,11,7,11,6,10,5,9,4,7,3,5,2,3,0,1,-1,-1,-3,-3,-4,-5,-6,-7,-7,-9,-8,-10,0,0,-9,-12,-9,-12,-9,-12,-8,-12,-8,-10,-6,-8,-5,-6,-4,-4,-2,-2,-1,0,1,3,2,5,3,7,4,9,4,10,5,12,6,12,6,13,6,12,6,11,5,10,4,8,3,6,2,4,2,1,1,-1,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4925,68:dd:b7:b0:aa:3f,-29,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,241006388,0,67,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,1,-12,1,-13,2,-14,2,-14,3,-14,2,-14,2,-13,2,-12,1,-10,1,-7,1,-5,1,-2,0,1,0,3,0,6,0,8,0,10,0,11,0,13,0,13,1,13,0,13,1,12,0,11,0,9,1,7,0,0,0,2,0,-1,-1,-4,-1,-6,-1,-9,-2,-11,-2,-13,-2,-14,-3,-14,-3,-14,-2,-14,-2,-13,-2,-11,-2,-10,-2,-8,-2,-6,-2,-3,-1,0,-1,2,-1,5,-1,7,-2,10,-2,11,-2,11,-2,12,-2,11,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4926,68:dd:b7:b0:aa:3f,-29,11,1,4,1,1,1,1,1,0,0,-97,0,11,2,241135616,0,84,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,-8,-5,-6,-5,-3,-4,-1,-3,1,-2,4,-2,6,-2,8,-1,10,-1,12,0,12,0,13,0,13,0,12,0,11,0,10,-1,8,-1,6,0,3,0,1,0,-2,1,-4,1,-6,2,-9,2,-11,3,-12,4,0,0,-13,4,-13,5,-13,5,-12,5,-10,4,-9,3,-6,2,-4,1,-2,0,1,-1,3,-2,6,-3,7,-4,9,-4,10,-6,11,-6,12,-6,12,-7,11,-7,11,-6,9,-6,7,-5,5,-4,3,-3,1,-2,-1,-2,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4927,68:dd:b7:b0:aa:3f,-29,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,241181679,0,84,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,-10,-6,-11,-7,-12,-7,-12,-8,-12,-8,-11,-8,-10,-8,-8,-7,-7,-6,-5,-4,-3,-3,0,-2,2,0,4,1,6,3,7,4,9,5,10,6,10,6,11,6,11,6,10,6,9,6,8,5,7,4,5,2,0,0,0,0,-2,-2,-4,-4,-6,-5,-8,-7,-9,-8,-10,-9,-11,-9,-11,-10,-11,-10,-11,-9,-10,-8,-9,-7,-8,-6,-6,-4,-5,-2,-3,0,-1,2,0,4,1,6,2,8,4,9,4,11,4,11,4,12,3,11,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4928,68:dd:b7:b0:aa:3f,-29,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,241184074,0,67,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,-11,-7,-11,-8,-12,-9,-12,-9,-12,-9,-11,-9,-10,-9,-8,-8,-6,-7,-5,-5,-2,-3,0,-2,2,0,4,2,6,4,8,5,9,6,11,7,11,7,11,8,11,8,10,7,10,7,8,6,7,4,5,3,0,0,0,0,-2,-3,-4,-4,-6,-6,-7,-8,-9,-9,-10,-10,-10,-11,-11,-11,-11,-11,-10,-10,-10,-9,-9,-8,-8,-6,-6,-5,-5,-3,-4,0,-2,2,0,4,1,7,2,9,3,10,3,12,4,12,3,13,3,12,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4929,68:dd:b7:b0:aa:3f,-29,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,241271382,0,84,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,-5,-11,-5,-12,-4,-13,-4,-13,-4,-13,-4,-13,-3,-12,-2,-10,-2,-8,-1,-6,0,-4,0,-2,1,1,1,4,2,6,3,8,3,10,4,11,3,11,4,12,4,11,3,11,4,10,3,9,2,7,2,5,0,0,0,0,0,-3,-1,-5,-2,-7,-2,-9,-2,-11,-3,-12,-3,-13,-3,-14,-4,-14,-3,-13,-3,-12,-3,-10,-3,-8,-2,-7,-2,-4,-3,-1,-2,1,-2,3,-2,6,-3,8,-4,10,-4,11,-4,11,-4,11,-4,11,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4930,68:dd:b7:b0:aa:3f,-30,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,241275780,0,67,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,2,3,2,1,2,-3,1,-5,1,-8,0,-10,0,-12,0,-13,-1,-14,-1,-15,-1,-15,-1,-14,-1,-13,-1,-11,-1,-9,-1,-7,-1,-4,-1,-1,-1,1,-1,4,0,6,-2,9,-1,11,-1,12,-2,0,0,14,-1,14,-1,14,-1,13,-1,11,-1,8,-1,6,-1,3,-1,1,-2,-2,-1,-5,-2,-8,-2,-9,-2,-11,-2,-13,-2,-14,-2,-15,-3,-15,-2,-15,-2,-14,-2,-12,-1,-10,-1,-8,0,-5,0,-3,1,-1,1,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4931,68:dd:b7:b0:aa:3f,-29,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,241380070,0,84,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,-7,-16,-7,-15,-5,-14,-5,-12,-3,-10,-3,-8,-1,-5,0,-2,2,1,3,4,4,6,5,9,5,11,6,12,7,13,7,13,7,13,7,13,6,11,5,10,4,8,3,6,2,3,0,0,-2,-3,-3,-5,0,0,-6,-10,-7,-12,-8,-14,-9,-15,-8,-16,-8,-15,-8,-15,-7,-13,-7,-12,-6,-9,-5,-7,-4,-4,-2,-1,-2,2,-1,4,0,7,1,10,1,12,2,14,2,16,2,16,2,16,2,15,2,13,1,12,1,9,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4932,68:dd:b7:b0:aa:3f,-30,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,241388617,0,67,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,3,5,3,7,4,9,4,9,4,10,4,11,4,11,4,11,3,9,2,8,2,7,1,5,0,3,-1,0,-1,-2,-2,-4,-3,-6,-3,-8,-4,-10,-4,-11,-5,-12,-5,-12,-5,-13,-4,-12,0,0,-3,-10,-3,-8,-2,-6,-2,-4,-2,-1,-1,1,-1,3,0,6,0,8,0,10,0,11,0,11,0,12,0,12,-1,12,-1,11,0,10,0,8,0,6,1,4,1,2,2,-1,3,-3,3,-5,4,-6,5,-7,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4933,68:dd:b7:b0:aa:3f,-30,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,241509728,0,67,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,13,1,12,2,10,2,9,2,7,2,5,2,2,2,0,3,-3,3,-5,3,-7,3,-9,3,-10,3,-11,4,-12,4,-12,4,-12,4,-11,4,-9,3,-8,3,-6,2,-5,1,-3,0,-1,-1,2,-3,3,-4,0,0,7,-7,8,-8,8,-9,9,-9,9,-10,9,-9,8,-9,7,-8,6,-7,4,-6,2,-4,0,-3,-2,-1,-4,1,-5,3,-7,4,-8,6,-9,7,-9,8,-10,9,-10,9,-9,9,-8,9,-6,8,-6,7,-4,5,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4934,68:dd:b7:b0:aa:3f,-30,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,241635803,0,67,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-3,2,-6,2,-8,1,-10,1,-11,1,-12,1,-12,1,-13,1,-12,1,-11,1,-10,1,-9,0,-7,0,-5,-1,-2,-1,0,-2,2,-3,4,-4,6,-5,7,-6,8,-7,9,-7,9,-8,9,-8,9,-8,0,0,7,-7,6,-6,4,-4,2,-3,1,-1,-1,0,-3,2,-5,4,-6,5,-7,6,-7,7,-8,8,-8,9,-8,9,-8,9,-7,8,-6,7,-5,6,-4,5,-2,3,-1,2,1,0,2,-2,4,-4,5,-4,6,-5,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4935,68:dd:b7:b0:aa:3f,-29,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,241767352,0,67,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,-16,-4,-15,-4,-13,-4,-11,-4,-9,-4,-6,-3,-3,-3,0,-1,3,0,6,1,8,2,10,3,12,4,13,5,14,6,14,6,14,6,13,6,12,5,10,4,8,3,5,2,3,1,1,-2,-2,-3,-5,-5,0,0,-9,-8,-10,-10,-11,-11,-13,-13,-13,-13,-13,-13,-12,-12,-11,-11,-10,-10,-8,-8,-7,-6,-5,-3,-4,0,-2,3,-1,5,0,8,0,10,1,13,1,15,1,16,1,17,1,16,1,15,0,14,0,12,0,9,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4936,68:dd:b7:b0:aa:3f,-29,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,241767469,0,84,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,-2,11,-2,11,-3,9,-3,8,-3,6,-2,4,-2,2,-1,-1,0,-3,0,-5,1,-7,2,-9,2,-11,3,-11,3,-12,3,-12,3,-12,3,-11,3,-10,3,-9,2,-7,1,-5,0,-3,-1,-1,-2,1,-3,3,0,0,-6,7,-7,8,-8,10,-8,10,-9,11,-9,10,-8,9,-7,9,-6,8,-5,6,-3,5,-2,3,0,2,2,0,4,-1,6,-2,8,-3,9,-4,11,-4,12,-5,12,-5,12,-4,11,-4,10,-4,9,-4,7,-3,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4937,68:dd:b7:b0:aa:3f,-30,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,241840550,0,84,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,5,4,6,6,6,8,6,9,6,9,6,10,5,10,5,9,4,8,3,7,2,6,1,4,0,2,-1,-1,-2,-3,-3,-5,-3,-7,-4,-9,-4,-10,-5,-12,-5,-12,-5,-12,-5,-12,-4,-12,0,0,-4,-9,-3,-7,-3,-5,-2,-2,-2,0,-2,2,-2,5,-1,7,-2,9,-2,10,-2,11,-2,12,-2,12,-2,12,-2,11,-2,10,-1,9,-1,7,0,5,1,4,2,2,3,0,4,-2,5,-4,6,-5,7,-5,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4938,68:dd:b7:b0:aa:3f,-30,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,241841021,0,67,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,-11,11,-10,10,-10,8,-9,7,-8,5,-6,2,-4,0,-1,-2,1,-4,3,-7,5,-8,7,-10,8,-11,9,-11,10,-12,10,-12,10,-11,9,-11,8,-9,7,-8,5,-6,3,-4,1,-2,-1,0,-3,2,-6,4,0,0,-10,7,-12,8,-13,9,-14,9,-14,10,-14,10,-12,9,-11,8,-9,7,-7,6,-5,5,-2,3,1,2,3,1,6,0,9,-1,11,-1,13,-2,14,-3,15,-3,16,-4,15,-3,15,-4,13,-3,11,-3,8,-2,0,0,0,0,0,0,0,0,0,0]
CSI_DATA,4939,68:dd:b7:b0:aa:3f,-29,11,1,7,1,1,1,1,1,0,0,-97,0,11,2,241910641,0,84,0,128,0,[0,0,0,0,0,0,0,0,0,0,0,0,-8,-12,-7,-12,-6,-11,-4,-9,-3,-7,-1,-5,0,-3,2,-1,3,2,5,5,5,7,6,9,6,10,7,11,7,12,7,12,7,12,6,11,5,10,4,8,3,6,2,3,1,1,-1,-2,-1,-4,-3,-7,0,0,-4,-11,-5,-13,-5,-14,-5,-15,-6,-16,-5,-15,-5,-14,-5,-12,-4,-10,-4,-8,-4,-6,-3,-3,-3,0,-3,3,-3,5,-3,8,-3,10,-3,12,-3,14,-3,15,-3,15,-3,14,-3,13,-3,12,-2,10,-2,8,0,0,0,0,0,0,0,0,0,0]
